id_nota,id_estudiante,id_materia,periodo,nota1,nota2,nota3,fecha_registro,observacion
1079,42,3,2025-1,1.5,2.8,1.3,2025-03-07,Nisi iusto commodi consectetur aspernatur ipsa.
1080,42,4,2025-1,2.4,3.8,1.6,2025-02-14,
1081,42,6,2025-1,1.7,2.2,4.0,2025-02-05,
1082,42,7,2025-1,1.6,1.9,1.5,2025-02-28,
1083,42,8,2025-1,4.1,1.4,1.1,2025-02-28,
1084,43,1,2025-1,1.4,4.2,3.1,2025-01-27,
1085,43,2,2025-1,1.2,2.2,1.0,2025-01-31,
1086,43,3,2025-1,1.8,4.6,1.7,2025-02-22,
1087,43,4,2025-1,4.0,2.1,3.3,2025-03-10,
1088,43,5,2025-1,3.9,2.0,3.3,2025-03-05,
1089,43,6,2025-1,3.1,3.9,4.9,2025-01-15,
1090,43,7,2025-1,4.9,1.4,1.9,2025-01-15,
1091,43,8,2025-1,3.8,1.7,3.7,2025-02-07,
1092,44,1,2025-1,2.7,3.1,2.6,2025-02-08,Quae repudiandae ipsam.
1093,44,2,2025-1,1.4,1.5,4.0,2025-02-13,Deserunt explicabo quidem occaecati eveniet architecto.
1094,44,3,2025-1,1.3,3.0,2.5,2025-01-17,
1095,44,4,2025-1,4.9,2.8,3.2,2025-02-27,
1096,44,5,2025-1,4.4,4.6,4.2,2025-01-27,Dignissimos est itaque debitis provident.
1097,44,6,2025-1,5.0,3.0,1.4,2025-01-15,
1098,44,7,2025-1,1.5,2.6,3.8,2025-01-20,Rerum sed veniam laborum id reiciendis blanditiis.
1099,44,8,2025-1,4.9,1.3,4.9,2025-03-13,
1100,45,1,2025-1,1.5,4.4,3.9,2025-02-09,
1101,45,2,2025-1,3.4,4.0,4.2,2025-02-21,Corporis qui tenetur sapiente.
1102,45,3,2025-1,3.4,2.6,2.9,2025-02-26,
1103,45,4,2025-1,1.5,3.0,1.9,2025-01-21,Repellat quo aliquid vel aspernatur.
1104,45,5,2025-1,1.2,1.3,3.7,2025-03-03,Porro explicabo vitae aperiam adipisci sequi corporis.
1105,45,6,2025-1,2.3,2.2,3.5,2025-02-27,Sed dolorem voluptate sit veniam expedita.
1106,45,7,2025-1,4.1,4.2,1.8,2025-02-17,Incidunt facilis voluptates nam quidem.
1107,45,8,2025-1,3.2,4.2,3.2,2025-01-31,
1108,46,1,2025-1,4.5,1.5,2.8,2025-02-11,Reiciendis voluptates natus non eveniet.
1109,46,2,2025-1,1.1,3.2,4.4,2025-01-17,
1110,46,3,2025-1,2.7,2.2,2.6,2025-02-15,Dicta autem officia mollitia accusamus.
1111,46,4,2025-1,3.6,3.7,3.3,2025-02-15,
1112,46,5,2025-1,1.2,2.1,3.4,2025-02-16,
1113,46,6,2025-1,4.9,2.3,1.1,2025-03-05,
1114,46,7,2025-1,4.2,3.3,4.1,2025-02-06,Reprehenderit ab voluptate illo nemo vitae sapiente.
1115,46,8,2025-1,2.4,2.4,2.4,2025-02-11,Fuga a dicta iste dignissimos veniam maxime.
1116,47,1,2025-1,2.2,1.3,3.8,2025-02-25,Dolorum sint deserunt nobis.
1117,47,2,2025-1,1.1,2.3,2.8,2025-01-25,Eius quasi unde aliquid eveniet quidem fuga vitae.
1118,47,3,2025-1,2.7,1.1,2.9,2025-03-13,
1119,47,4,2025-1,2.6,3.3,4.2,2025-02-20,
1120,47,5,2025-1,3.0,4.2,3.7,2025-02-05,
1121,47,6,2025-1,1.8,3.5,4.9,2025-02-11,
1122,47,7,2025-1,2.1,1.2,5.0,2025-01-28,
1123,47,8,2025-1,4.8,3.9,3.3,2025-03-03,
1124,48,1,2025-1,4.2,2.9,1.8,2025-02-20,Quia nisi provident commodi ratione ullam id.
1125,48,2,2025-1,3.0,2.2,3.7,2025-02-03,
1126,48,3,2025-1,3.5,2.8,4.1,2025-01-31,
1127,48,4,2025-1,3.1,1.7,3.0,2025-03-01,Voluptatum corporis sequi fugiat.
1128,48,5,2025-1,2.9,4.7,3.1,2025-03-16,Sequi illo minus libero impedit nisi veritatis eveniet.
1129,48,6,2025-1,4.7,3.9,1.2,2025-02-11,
1130,48,7,2025-1,1.6,3.7,2.2,2025-01-30,
1131,48,8,2025-1,4.6,3.5,4.4,2025-03-09,
1132,49,1,2025-1,2.0,3.4,2.6,2025-01-25,
1133,49,2,2025-1,4.2,2.2,2.9,2025-01-30,Laboriosam nisi velit soluta commodi delectus.
1134,49,3,2025-1,1.1,1.6,1.5,2025-03-13,
1135,49,4,2025-1,3.2,3.6,1.2,2025-02-26,Aspernatur eius accusamus natus labore.
1136,49,5,2025-1,4.4,1.3,3.4,2025-01-18,In nulla in.
1137,49,6,2025-1,4.6,3.7,4.5,2025-02-10,
1138,49,7,2025-1,1.6,1.4,3.9,2025-03-09,Impedit impedit doloribus sed facilis.
1139,49,8,2025-1,3.3,4.1,3.1,2025-03-09,
1140,50,1,2025-1,1.5,4.2,2.3,2025-02-22,
1141,50,2,2025-1,4.0,4.7,1.9,2025-03-03,
1142,50,3,2025-1,2.8,2.0,3.4,2025-02-01,
1143,50,4,2025-1,1.5,3.2,2.9,2025-03-16,
1144,50,5,2025-1,4.7,2.5,3.9,2025-03-06,Itaque consectetur voluptate sint provident ad.
1145,50,6,2025-1,3.4,4.4,3.6,2025-03-13,Quaerat modi temporibus vel.
1146,50,7,2025-1,3.7,2.0,2.5,2025-03-06,Sit corrupti aut vel consequatur.
1147,50,8,2025-1,4.2,1.5,4.5,2025-03-13,Rem necessitatibus ipsa quam consequatur error non.
291,39,2,2024-1,2.0,4.5,1.6,2024-02-10,
1113,46,6,2025-1,4.9,2.3,1.1,2025-03-05,
853,12,4,2025-1,4.8,3.4,3.5,2025-02-17,
414,5,1,2024-2,2.7,1.0,2.0,2024-09-03,
1139,49,8,2025-1,3.3,4.1,3.1,2025-03-09,
108,14,8,2024-1,4.0,1.7,1.9,2024-03-15,
831,9,6,2025-1,4.9,4.0,3.3,2025-02-09,
1126,48,3,2025-1,3.5,2.8,4.1,2025-01-31,
845,11,4,2025-1,1.3,3.6,3.7,2025-01-15,Explicabo porro quisquam minus.
591,28,4,2024-2,4.1,3.0,4.1,2024-08-20,
943,23,8,2025-1,1.0,3.6,1.6,2025-01-23,Vero repudiandae facilis maiores incidunt minima consequuntur consequatur.
114,15,6,2024-1,1.6,4.2,4.8,2024-01-18,
873,15,1,2025-1,3.9,1.5,4.1,2025-01-20,Hic fugiat fuga dolores quae esse.
410,4,5,2024-2,2.9,2.6,3.0,2024-08-22,Eos numquam neque.
671,38,8,2024-2,2.3,2.6,1.5,2024-08-11,
50,7,4,2024-1,2.5,3.2,2.7,2024-03-08,
157,21,3,2024-1,1.9,3.3,3.3,2024-01-21,Sit qui labore doloribus cum voluptate harum consequuntur.
786,3,7,2025-1,2.2,4.2,5.0,2025-02-10,
52,7,6,2024-1,2.4,3.2,4.5,2024-01-21,Perspiciatis numquam aliquam reiciendis consectetur.
1055,39,1,2025-1,1.2,3.6,3.3,2025-02-04,
